sample_id,index,speaker,utt_id,target_word,mapped_correct,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
M04||222||rocks,715,M04,222,rocks,0,2.735,0.0552397876658052,0.0002000033855438,0.0001693494864874,50.26936232908875,3681.217602437928,6437.5,2.227867962181116,9.7484229785215,0.0315618077309394,0.2197343915175438,0.3408866068966193,0.4000555650669518
M04||223||rocks,716,M04,223,rocks,1,2.685,0.0900714473476387,0.0002000033855438,0.0001708244677487,54.440741303923794,3112.6635190341963,5671.875,1.969713356771511,8.162755697286965,0.0452596391696599,0.2920493302498138,0.3894394966592943,0.2646151294159945
M04||224||rocks,717,M04,224,rocks,0,2.82,0.0472061372352353,0.0002000033855438,0.0001662642453558,49.06399198241955,4281.144684613766,7171.875,2.266079875704475,10.86008481389524,0.0283441249752767,0.16963550401318,0.2703438375682009,0.5248743660999872
M04||227||side,718,M04,227,side,0,3.13,0.1218353773933203,0.0002000033855438,0.0001727427931147,56.96746950750602,2686.7885793720066,4968.75,1.8192330606139864,7.711922012186142,0.0701153995283261,0.4049409085271779,0.3004276412266997,0.2153981533803219
M04||228||side,719,M04,228,side,0,3.195,0.1104079102061224,0.0002000033855438,0.0001752876136624,55.98497922009869,2709.082218497496,5078.125,1.7424132649153068,7.417206148449111,0.0641409298946293,0.3999417565413831,0.3015040502739124,0.2253478662438348
M04||230||cycle,720,M04,230,cycle,0,2.905,0.0807413001897196,0.0002000033855438,0.0001691879618453,53.5745255999796,3888.933776956088,6703.125,1.9518598089262724,8.431040225791827,0.0349312918908783,0.1896607524231972,0.3328920010160913,0.4368765424491881
M04||233||bat,721,M04,233,bat,0,2.42,0.0656872690711091,0.0002000033855438,0.0001668667450801,51.9022282388572,3280.645995732173,6062.5,2.24866972870458,9.496341353953651,0.0501765875560398,0.2916183068391946,0.325875319327877,0.3244044915247817
M04||234||ate,722,M04,234,ate,0,2.215,0.0844078346768304,0.0002000033855438,0.0001669416235535,54.0763625318008,3492.420149120868,6343.75,2.2395893783282044,9.709757448947096,0.0499875046386144,0.2615660353623124,0.3008977560217595,0.3803631526704734
M04||235||troop,723,M04,235,troop,0,3.08,0.1120243023724443,0.0002000033855438,0.0001694850796688,56.403615523891006,2683.8899534500274,5234.375,1.7720506671664245,7.653529014693076,0.0985833597715296,0.3882060730233282,0.2726333871284739,0.2296447249121496
M04||239||jungle,724,M04,239,jungle,1,3.155,0.166189579300592,0.0002000033855438,0.0001724237448189,59.68013430534175,2884.592618068148,5453.125,1.902562550112893,8.133821642263484,0.0693820398936975,0.3591560869334157,0.3095094037774265,0.2537601469044651
M04||240||deer,725,M04,240,deer,0,2.8,0.1608101000277466,0.0002000033855438,0.0001677484844123,59.63309434035939,2444.8159870618506,4828.125,1.7228863767025633,7.508214752495844,0.1261532798240597,0.4239629157674601,0.2440159223252261,0.1958527378680359
M04||241||shear,726,M04,241,shear,0,2.715,0.1826488223641706,0.0002000033855438,0.0001688399099892,60.68283528941743,2386.692214695764,4937.5,1.577977005779745,6.673797714314295,0.1454798727051368,0.4481631927028116,0.200332783608639,0.1955874050185438
M04||243||fruit,727,M04,243,fruit,0,2.6800625,0.0921912846232294,0.0002000033855438,0.0001719383228861,54.586343607463206,3239.049153703617,6000.0,1.9702775436030653,8.161816304006841,0.0442698851099362,0.3056936820050048,0.3327834059233807,0.3084224326140541
M04||244||fear,728,M04,244,fear,0,2.445,0.1733528982749034,0.0002000033855438,0.0001675801051044,60.29417297044668,2893.7801904906846,5718.75,1.6809201179590556,6.957748406123876,0.0778800210313289,0.3760481340614289,0.2900386524805356,0.2474346267617385
M04||245||droop,729,M04,245,droop,0,2.935,0.0554066453399222,0.0002000033855438,0.0001642852513257,50.55926559201352,3776.572729613405,6484.375,2.563208979621639,11.186093792895637,0.0287541214946532,0.2178108432286498,0.3146413243008283,0.4320187367086109
M04||247||innocence,730,M04,247,innocence,0,4.515,0.0533388409923677,0.0002000033855438,0.0001674612953808,50.06258256555987,3651.1549525583737,6453.125,2.187080038677932,9.714331547019327,0.0330428193625335,0.2312132749110072,0.3310719208272161,0.3964299520061602
M04||249||single,731,M04,249,single,0,2.4350625,0.137369743685417,0.0002000033855438,0.0001727972999567,58.00708271559454,3421.0154015665685,6046.875,1.872241603457618,7.791977417045738,0.0351190200990542,0.2656063858551989,0.3522082804694831,0.3383829886775097
M04||251||select,732,M04,251,select,0,2.8,0.0582054529046766,0.0002000033855438,0.0001624912178263,51.08267558563654,3824.9190427451854,7031.25,1.9488605880508236,8.755075744515448,0.040738240337629,0.2351384043195791,0.2902459160311933,0.4249808108465151
M04||252||dot,733,M04,252,dot,0,2.23,0.1103088443926953,0.0002000033855438,0.000172823729228,56.10013925390823,3338.4812180207564,6203.125,2.122172939764398,8.841027582401912,0.0586631977539062,0.2781763169600486,0.306263213407849,0.3472906151248361
M04||254||mere,734,M04,254,mere,0,2.6850625,0.1023083228082464,0.0002000033855438,0.0001676472947714,55.710288305141056,3157.353429328452,5765.625,2.159497971060078,8.958839910499972,0.0600468061779346,0.3113410916880961,0.3243980720736651,0.2972635456515538
M04||256||coupe,735,M04,256,coupe,0,4.5350625,0.0824760241014614,0.0002000033855438,0.0001718464253757,53.6237442835656,2733.424390090972,5062.5,2.020400246146428,8.831996339774685,0.0712513191870438,0.3877566709937286,0.3015784455691903,0.2283139621362228
M04||257||pot,736,M04,257,pot,0,2.15,0.1032824199660473,0.0002000033855438,0.000166430710612,55.85585875290215,3289.41060295672,6062.5,1.9853330973221717,8.166493715081844,0.0503861546954369,0.2983493100960516,0.3092688820326478,0.3335314881788794
M04||262||pat,737,M04,262,pat,0,2.64,0.1458062110284613,0.0002000033855438,0.0001627775687113,59.043629338448646,2981.405123028727,5828.125,1.8631412904450164,8.063741620227196,0.0621774864679758,0.3671891310724615,0.3045889806851411,0.2583914189782337
M04||263||write,738,M04,263,write,0,2.47,0.0634557089454722,0.0002000033855438,0.0001642820343884,51.73761256460843,3693.51831053192,6421.875,2.189205700909953,9.772856976251344,0.0297211111654465,0.1978979456890281,0.3804465144039289,0.3843321265765741
M04||265||shoot,739,M04,265,shoot,1,3.07,0.0700649995515898,0.0002000033855438,0.0001607380659979,52.78764769952571,3511.211405933697,6562.5,2.2218408073191145,9.674726255804686,0.0509378654363274,0.2728976344153689,0.2912365629060686,0.376256859891957
M04||266||fate,740,M04,266,fate,1,2.65,0.1566547501708322,0.0002000033855438,0.0001662813592258,59.4820000490046,2720.2351054316086,5093.75,1.939996728599616,8.242682595800769,0.0930748355425966,0.3553106280749197,0.3331225570895651,0.2090536860136407
M04||267||know,741,M04,267,know,0,2.49,0.0719587594474011,0.0002000033855438,0.0001640182673726,52.84382895479127,3466.6112878255494,6187.5,2.2251763863708933,9.324095010582951,0.0502879553955874,0.2478552629894254,0.323465294662706,0.3680370107933844
M04||269||thigh,742,M04,269,thigh,0,5.205,0.1137366744991557,0.0002000033855438,0.0001671653912446,56.655083136558126,2413.138850656597,4578.125,1.8984724948244909,8.133997512038654,0.1251919113951579,0.4260961940564673,0.2551469144203926,0.1832082582152569
M04||270||tile,743,M04,270,tile,0,3.35,0.1004330549078051,0.0002000033855438,0.0001691496570752,55.472111026448246,3097.5821101214183,5781.25,1.937460447757428,8.227690294302846,0.065977225361043,0.3159433372250487,0.3107335635768664,0.298523625929556
M04||271||tile,744,M04,271,tile,0,2.975,0.0805049230487619,0.0002000033855438,0.0001679883156154,53.610867273703775,3601.061972464577,6515.625,2.10712058135783,9.061031710257549,0.0448183648523867,0.2474986173171528,0.3123321977539647,0.3871447994527421
M04||273||forward,745,M04,273,forward,0,2.715,0.1361251380695085,0.0002000033855438,0.0001729474341711,57.92048420016159,2572.2500791053253,4781.25,1.7780688305534256,7.620552949449264,0.0994565974407306,0.4057741500830972,0.2798783368523392,0.2062402789147555
M04||275||juliet,746,M04,275,juliet,0,2.89,0.0344446879578783,0.0002000033855438,0.0001651590339237,46.3843984174857,5567.189928659701,7781.25,2.097923984133674,13.920926232772556,0.0185807491809522,0.1153798661955376,0.1603803504894258,0.7029595962572794
M04||276||papa,747,M04,276,papa,0,3.55,0.1758835567031034,0.0002000033855438,0.0001655015986449,60.52846092302762,3048.050657142948,5968.75,1.5158130272375063,6.584136609412544,0.0637800515903317,0.373832499611843,0.2716344963359701,0.2822154966077541
M04||277||brawn,748,M04,277,brawn,0,3.44,0.0681435286618066,0.0002000033855438,0.0001658595407301,52.27368320637284,3909.403022865264,7187.5,1.6251670002167165,7.788937283507332,0.0340435035631216,0.2435598502273638,0.2929191029595265,0.4239228632098618
M04||278||brawn,749,M04,278,brawn,0,3.475,0.1628362563259538,0.0002000033855438,0.000172118005236,59.51849610062503,2825.466520429196,5437.5,1.6311088406643084,6.831214729851084,0.0921467343266715,0.3631076900810239,0.2924936171884124,0.2435316083406561
M04||279||loyal,750,M04,279,loyal,0,2.485,0.2697763869219527,0.0002000033855438,0.0001645425006387,64.294516814095,2878.0834027559,5734.375,1.6067956659828715,6.651644809738863,0.0730376325886225,0.3913687237298316,0.2813949553728077,0.2473429350985096
M04||280||hat,751,M04,280,hat,0,2.535,0.1416643386736079,0.0002000033855438,0.0001727458138665,58.27706013204108,3360.796592526931,6781.25,1.601148788348404,6.809638753292746,0.0511089283148839,0.3039964900095717,0.3330842243062206,0.3033451394288226
M04||284||kitten,752,M04,284,kitten,0,3.555,0.1200407594224536,0.0002000033855438,0.0001671477115611,57.12456598554042,3283.741172948714,6390.625,1.6442302934663724,6.893566809508833,0.0456661940120901,0.3215692608057031,0.303497654934398,0.3214210153343952
M04||287||spit,753,M04,287,spit,0,3.855,0.1106462814720329,0.0002000033855438,0.0001625208771299,56.66055330924823,2890.5164404875763,5531.25,2.02282911308193,8.708922701675574,0.0712421932142131,0.3734859845596765,0.294620364238566,0.2496423266137763
M04||289||pitting,754,M04,289,pitting,0,7.045,0.107191164649661,0.0002000033855438,0.0001718378017796,55.90080562497647,3311.420146612548,6015.625,1.8548096255790931,8.03456556921884,0.0408775718852732,0.2832482512455253,0.3486030543443153,0.3195380568087627
M04||290||pitting,755,M04,290,pitting,0,4.435,0.0916374335660659,0.0002000033855438,0.0001678147434216,54.74485608813903,3410.38554097906,6093.75,1.9865411414937104,8.436179337300628,0.0362014128501309,0.2588103972907517,0.356557101432727,0.3411023017111886
M04||293||fat,756,M04,293,fat,0,2.675,0.1374610178852914,0.0002000033855438,0.0001664488010436,58.337977685578565,2980.788665080795,5750.0,1.9544295054136267,8.178481040035816,0.0635259648606539,0.3532102115292538,0.3184633769107086,0.256250900546211
M04||294||park,757,M04,294,park,0,2.76,0.1054290368605075,0.0002000033855438,0.0001721098493268,55.743090293386686,3324.4753181938595,5937.5,1.990023648307336,8.212093981001537,0.0495322927370808,0.2547219229059539,0.3861439761514207,0.3011615703358299
M04||296||vat,758,M04,296,vat,0,3.2,0.1667224153770212,0.0002000033855438,0.0001675262512799,59.95822246071743,3019.8083581987776,5640.625,1.7286774540622871,7.368971663976193,0.0549075554042419,0.351051554535852,0.3156029774781135,0.2705756855081658
M04||297||bit,759,M04,297,bit,1,2.215,0.097554648816887,0.0002000033855438,0.0001705078475399,55.15007195762372,3358.6648318224384,6406.25,1.9689739184500352,8.463321754289435,0.0521594201692066,0.3070250796281992,0.2891326399486537,0.3440902506782896
M05||5||swore,760,M05,5,swore,0,2.935,0.2789151510282179,0.0002000033855438,0.0001788054472225,63.86182722207566,4035.072506106754,7406.25,0.732731999136857,2.2542952671476235,0.034848634627107,0.2145926681625865,0.2990785732265772,0.4449122558173958
M05||6||train,761,M05,6,train,1,2.55,0.239407981270057,0.0002000033855438,0.0001736573901786,62.78890709405909,4197.67853654285,7375.0,0.981222767838996,3.845753267013937,0.0380253071790209,0.1995127795770543,0.2693798412959732,0.486868957531459
M05||12||spark,762,M05,12,spark,0,2.94,0.2779014557347643,0.0002000033855438,0.0001812160121785,63.71388505241207,3991.8795339338,7390.625,0.7148978970706386,2.407518400917485,0.062108634637066,0.231364908349291,0.2325138332317001,0.4661799091796136
M05||13||race,763,M05,13,race,0,2.775,0.3621637245771303,0.0002000033855438,0.000176454126166,66.24546259263363,3851.261916708095,7015.625,0.8330659104502761,2.530760057993618,0.0497901385696398,0.23542843450671,0.2723167267606872,0.4353954965627155
M05||17||sheet,764,M05,17,sheet,0,2.635,0.2058896137252981,0.0002000033855438,0.0001777611952396,61.27594954165252,3676.623782111253,6546.875,1.0875815700635536,3.623744509774316,0.050845036986992,0.224867320010166,0.3121629461158973,0.4046552376779015
M05||18||chair,765,M05,18,chair,0,2.86,0.1765164730661864,0.0002000033855438,0.0001683390270609,60.412008570910494,3955.338837802314,7109.375,1.0817258858726062,4.163701735223437,0.0342571892184149,0.234376287721934,0.2714957248386234,0.4533956705433913
M05||21||sip,766,M05,21,sip,0,2.61,0.2114145756198024,0.0002000033855438,0.0001769215831065,61.54708217777976,3702.487845930307,6875.0,0.8962006168876154,2.8879810494575686,0.0477783385313008,0.2352265983017337,0.3007264923654165,0.4081344915196609
M05||23||trade,767,M05,23,trade,1,3.935,0.255827620527818,0.0002000033855438,0.0001738844563225,63.353733393114304,4091.598668570608,7171.875,1.0012783853291325,3.3964679140214877,0.0360255212008257,0.2081606196003494,0.2585065938193294,0.4895149990979871
M05||24||dagger,768,M05,24,dagger,0,3.0750625,0.2553557198648163,0.0002000033855438,0.0001780981379107,63.129724231232245,3842.634290934804,6937.5,1.0366377710432686,3.604921672137621,0.0447977704565797,0.2077387252170319,0.3007521197131772,0.4399864762768236
M05||25||floor,769,M05,25,floor,0,3.645,0.3022961630947181,0.0002000033855438,0.0001718206461402,64.9071457404998,4267.436394577579,7218.75,0.9904570428719522,3.557067255979812,0.0326847408472219,0.1849465163617755,0.2600381968547431,0.5150233439222813
M05||30||slip,770,M05,30,slip,0,2.29,0.2775658034397755,0.0002000033855438,0.0001748332507497,64.01483853242007,4174.436902872644,7406.25,0.6327341800425427,2.13995030237294,0.0663519611942547,0.2143670612935622,0.1929808927830008,0.5195881700133848
M05||31||slip,771,M05,31,slip,0,3.03,0.2293583120433201,0.0002000033855438,0.0001751760004413,62.34079754629144,4264.19072889956,7437.5,0.8196437899609353,2.891343716345101,0.0413655992669215,0.1694960419371522,0.2716849233901222,0.5103392313681158
M05||37||chair,772,M05,37,chair,0,2.93,0.2529016130514278,0.0002000033855438,0.0001708269457603,63.40790446436494,3736.698722282076,6640.625,1.0039085786994302,3.2284635168310536,0.0394456408589794,0.2161752430153827,0.3234268216933872,0.4138865947840556
M05||42||stubble,773,M05,42,stubble,0,3.53,0.2904642370576631,0.0002000033855438,0.0001757071721169,64.36606358135073,4399.813129338687,7500.0,0.7956765380212097,2.868714298231723,0.0379290847177787,0.1677885108479975,0.2550088015975334,0.5330383252638765
M05||43||feet,774,M05,43,feet,0,2.675,0.2064957644810592,0.0002000033855438,0.0001799669937965,61.194365718273104,3922.66009969404,7078.125,0.8235852659878523,2.703105883774452,0.0694829753816542,0.202581639618288,0.2446438410920386,0.4735309902037154
M05||46||rake,775,M05,46,rake,0,4.55,0.2384355600912663,0.0002000033855438,0.0001701673362386,62.92989651345198,4005.871243579598,7015.625,1.0166081365262596,3.467090286495632,0.0346869158093656,0.2003032981282668,0.2957001224864505,0.4621865344866769
M05||47||warm,776,M05,47,warm,0,2.2400625,0.3648312052118358,0.0002000033855438,0.0001741828158177,66.4217334171297,4181.613977950524,7093.75,0.9328701423030594,3.269263105978032,0.0350193261498758,0.1550253592506977,0.3101477379628449,0.4934834520009981
M05||48||warm,777,M05,48,warm,0,2.625,0.3574217317423246,0.0002000033855438,0.0001719524602624,66.35545121364099,4116.348506848732,6859.375,1.0754209698529016,3.552395081041638,0.0314845858844588,0.1467460897357168,0.3329472988561722,0.4824856915711845
M05||52||jacket,778,M05,52,jacket,0,1.795,0.2512220711390601,0.0002000033855438,0.0001799805271742,62.89664544333939,3776.066400755416,6859.375,0.9379581631889384,2.929188825220643,0.0453909890201779,0.2369210162426203,0.2905761861123914,0.4195832067190096
M05||58||torn,779,M05,58,torn,0,3.82,0.295913305686978,0.0002000033855438,0.0001761601944839,64.50513424947883,4403.150617056132,7406.25,0.8182669011040911,2.838753882260761,0.0421372514274483,0.162015748887394,0.2487209788531974,0.5403258707623929
M05||59||range,780,M05,59,range,1,3.88,0.2514592627506027,0.0002000033855438,0.0001675879963908,63.52449458320745,3918.9771638172583,7125.0,0.8572177516118212,2.9313905533727973,0.0444309664157123,0.2019343295765129,0.2951069621788761,0.4503958893842909
M05||60||swarm,781,M05,60,swarm,0,3.63,0.3168542828326308,0.0002000033855438,0.0001753620989351,65.13847693539583,4083.728871967476,7156.25,0.8778778155405671,2.8765926642042965,0.0396648253573363,0.1840352754225165,0.2932796006350172,0.4762030381257815
M05||67||glow,782,M05,67,glow,0,2.675,0.2975631616119551,0.0002000033855438,0.0001811853913407,64.30911972184077,3753.660392518672,6593.75,0.967735115368838,3.1355869148876323,0.0421118981275703,0.2045508504126842,0.3218034194273531,0.4233623697176116
M05||68||fee,783,M05,68,fee,1,3.305,0.2133118311333209,0.0002000033855438,0.0001758329872504,61.67829178773592,3861.337842429984,6828.125,0.982493095852601,3.226815686331983,0.0427595701726473,0.224617177955771,0.2658142111946653,0.4588308077384372
M05||69||sip,784,M05,69,sip,0,2.0850625,0.2463051635146182,0.0002000033855438,0.0001717404559168,63.13201809914955,3891.245641520623,7046.875,0.865308944072661,2.823523965106662,0.0560939394815466,0.2252007994939486,0.2588013980294269,0.4519784733354035
M05||70||park,785,M05,70,park,0,2.135,0.3039651097529496,0.0002000033855438,0.0001812481728262,64.49100198831444,3893.9755635900874,6890.625,0.9639456662670268,3.2176437302409227,0.0378601694017816,0.2113997490945863,0.2961873335925316,0.4467779548278914
M05||73||sip,786,M05,73,sip,0,2.865,0.240711033283698,0.0002000033855438,0.0001694433699384,63.04942833850872,3719.346798568318,6703.125,0.8889721679747263,2.7879349996663296,0.0483274633042821,0.2380581490860246,0.2845285469213147,0.422552984778145
M05||75||trouble,787,M05,75,trouble,0,3.455,0.3579263239463913,0.0002000033855438,0.0001782067995469,66.0573873875281,3929.8400353796783,6890.625,0.8334060368457745,2.500168192506525,0.0428937092744277,0.2153677424378343,0.2681299350615003,0.4666228827276804
M05||79||beat,788,M05,79,beat,1,2.28,0.202195303988297,0.0002000033855438,0.0001736517281576,61.32183910242482,3977.508814213188,7062.5,0.908000834013064,3.082145632717534,0.0400261628210413,0.2202718353256509,0.2724994617079737,0.4609318066501949
M05||84||knew,789,M05,84,knew,0,2.9,0.3405467860417487,0.0002000033855438,0.0001753606014343,65.764895192317,3704.924028345096,6593.75,0.9578723275721888,2.9044216751789853,0.0391089867530717,0.225051259572782,0.3274279855597961,0.4012963248621242
M05||85||two,790,M05,85,two,0,3.055,0.1411457932917219,0.0002000033855438,0.0001761507165765,58.07567049493062,3934.199596504959,6937.5,1.13212575465182,4.070043421692233,0.0374536558591028,0.2136101082561506,0.2860036613144988,0.4552725392688423
M05||90||trait,791,M05,90,trait,0,3.49,0.2687334253665798,0.0002000033855438,0.0001779806509694,63.57897793896247,3686.7867556451474,6906.25,0.8370846812994921,2.6543138357302154,0.0565366236846496,0.2412782407107086,0.2796396473908824,0.4144550870438452
M05||93||no,792,M05,93,no,0,2.435,0.4386317664478704,0.0002000033855438,0.0001782987011401,67.81903802701707,3983.8881395562366,7125.0,0.6992897779692101,2.1204540290753164,0.0477101374370218,0.1984524560486891,0.297006909502349,0.4501214429258074
M05||99||rate,793,M05,99,rate,0,3.785,0.2372247869268759,0.0002000033855438,0.0001673614639793,63.03009198145283,3712.24807259415,6640.625,1.0769252502306828,3.6651185919508,0.0402499948194442,0.2209903376871672,0.3291034137663075,0.4015678527891416
M05||100||raid,794,M05,100,raid,0,3.305,0.1716316438618295,0.0002000033855438,0.0001751373026669,59.8243741073136,3943.888389327189,6656.25,1.103597307735642,4.023104851564931,0.0291316860827567,0.176263949680647,0.3245926036594143,0.4613087959336995
M05||102||car,795,M05,102,car,1,2.93,0.3064003523444191,0.0002000033855438,0.000174553662556,64.88720589174817,4165.457312409704,7203.125,0.8011565475132864,2.7632430361652696,0.0324793607824881,0.1966777218319007,0.2742465173981974,0.4890111246427976
M05||106||share,796,M05,106,share,0,2.43,0.3127935377818647,0.0002000033855438,0.0001759639420373,64.9966817876336,3977.378480309359,7109.375,0.944994335984998,3.243804847886637,0.0381817564289243,0.1990544649947463,0.3117699698735617,0.4439554851438734
M05||107||trace,797,M05,107,trace,0,3.195,0.2087822214659431,0.0002000033855438,0.0001764247151887,61.46268178423942,4184.082806210206,7421.875,1.0095086502920545,3.758697157695317,0.0407258608108214,0.2055106039379208,0.2575516631933966,0.4895390052193939
M05||108||sticks,798,M05,108,sticks,1,3.36,0.1913697220901903,0.0002000033855438,0.0001729491381203,60.87909648203309,3747.378262774405,6781.25,0.9842364857371646,3.130536055489705,0.0442952048612702,0.2451964044273245,0.2744349873961008,0.4288633587463445
M05||109||air,799,M05,109,air,0,3.065,0.295681653889364,0.0002000033855438,0.0001709162108702,64.76082245222241,3727.019585048005,6546.875,1.0217298454213233,3.257475376544952,0.0438047321700418,0.2247606383795301,0.3070889958629589,0.4173836164795751
M05||110||know,800,M05,110,know,0,3.165,0.1975975498622682,0.0002000033855438,0.0001725783539778,61.17590465486756,4228.36857424246,7250.0,1.213922366419212,5.447751402348829,0.0325896376397838,0.1656432698674409,0.2987522779243742,0.4953267019197305
M05||112||hair,801,M05,112,hair,0,2.855,0.2794616289539798,0.0002000033855438,0.0001745561844712,64.08773891687255,3789.6221720342505,6484.375,1.1507102692473343,3.679951695929399,0.0374385556042099,0.2240604910694607,0.2938184076761853,0.4371870419570018
M05||115||beat,802,M05,115,beat,1,4.955,0.1556259385159311,0.0002000033855438,0.0001701817210529,59.22338144244776,3733.403958788575,6640.625,1.1090025072548908,3.7526728255034136,0.0480358728092709,0.230960173498653,0.2892335034244921,0.4232374671514597
M05||117||gadget,803,M05,117,gadget,1,2.805,0.1820349885823202,0.0002000033855438,0.000169032337934,60.64370145053754,3892.122940642517,6765.625,1.068442522562053,3.587940074015766,0.0373678381666683,0.2073949284239022,0.3054301210920232,0.4433999208638571
M05||119||grow,804,M05,119,grow,1,4.675,0.1444156212289372,0.0002000033855438,0.000170783622902,58.543359011958245,4083.279886095826,7312.5,1.0255589627349933,4.37244671143802,0.0419036654817299,0.1873103214428209,0.2907400905881717,0.4722875262821802
M05||120||the,805,M05,120,the,0,1.35,0.1755868060658063,0.0002000033855438,0.0001737997932221,60.08885247303497,3896.0805132753135,7015.625,1.0273286239329271,3.5756207163783054,0.0384863794751781,0.1890718063576805,0.3416459401103072,0.4229063124474661
M05||121||the,806,M05,121,the,0,2.635,0.1036147261488637,0.0002000033855438,0.0001707858437324,55.65939227789328,3879.230544637983,7031.25,1.0391837908872563,3.766096439741498,0.0413002912616165,0.2078586916098508,0.3090420495608671,0.4338145706178
M05||122||feed,807,M05,122,feed,0,4.3,0.1932337884609029,0.0002000033855438,0.0001728211157372,60.96972527862414,3700.637161241691,6500.0,0.9615659942765872,3.0796831587335043,0.053966891798088,0.2165049868988465,0.2922130456124003,0.4290825582804728
M05||126||air,808,M05,126,air,0,2.565,0.2872212590228655,0.0002000033855438,0.0001731882619426,64.39396255541936,3874.0453713358265,6640.625,1.0855306353499514,3.392305754555428,0.0368415064257046,0.2201373756995053,0.2855751200074467,0.4514704987114901
M05||127||knee,809,M05,127,knee,0,2.62,0.3539031565117125,0.0002000033855438,0.0001773879755003,65.9992051794391,3662.304168304665,6578.125,1.01567254687022,3.1949572158403043,0.0397522717954762,0.2359947269791429,0.3221474138770312,0.3941640358355674
M05||130||dark,810,M05,130,dark,1,3.105,0.2529177657761541,0.0002000033855438,0.0001716644542327,63.36597919151938,3654.603275236802,6796.875,1.0442042281471575,3.558953311345661,0.0431030712612827,0.249709709240433,0.3098198259520722,0.3888854439024586
M05||4||sleep,811,M05,4,sleep,1,2.575,0.0437288977752337,0.0002000033855438,0.0001649600201186,48.467796596153775,3793.235207620192,6671.875,2.803940686679775,12.45625808227459,0.0347991293316402,0.2427985053316671,0.2827349690018699,0.4318287503969932
M05||5||explore,812,M05,5,explore,1,3.17,0.0591760686402701,0.0002000033855438,0.0001639661478385,51.14783831632664,4238.564282597914,7031.25,2.909392340677567,13.636051885773586,0.0295941660659919,0.1599929308749906,0.2807386951804191,0.523528137889271
M05||7||sigh,813,M05,7,sigh,0,2.1,0.0244790662719631,0.0002000033855438,0.0001637688422418,43.49127138560001,5098.451090796671,7734.375,3.2184491592177253,18.311934349810446,0.0238236692232701,0.1442441954895274,0.2010088618683578,0.6264965517126181
M05||10||light,814,M05,10,light,0,2.33,0.0627222523338673,0.0002000033855438,0.0001635457895075,51.67564555280443,3635.673396281295,6218.75,2.707988556165,12.03291366646416,0.0355788890745855,0.2293256804999945,0.3254964727690365,0.4014788948713855
M05||12||know,815,M05,12,know,0,2.605,0.0565702154035574,0.0002000033855438,0.0001618790398072,50.86794425450958,4258.716677781045,7359.375,3.4563082316168177,16.230259451350225,0.0262442753138611,0.1734310448675463,0.3015368356956802,0.4925451900021798
M05||14||suit,816,M05,14,suit,0,2.9850625,0.028040641025782,0.0002000033855438,0.000163414990011,44.68992091809329,3475.3225738202705,6281.25,3.157245415523268,13.261026395510168,0.0442963221939323,0.2698225781557513,0.3026097749705183,0.3765781760933734
M05||17||prior,817,M05,17,prior,1,3.12,0.0808826742737461,0.0002000033855438,0.0001670390488884,53.7007498737485,3587.0684546546577,6015.625,2.663763665376621,11.708824713063777,0.0351456807549532,0.2299248594022036,0.3406024860628256,0.3872885520265026
M05||18||prior,818,M05,18,prior,1,3.71,0.0739505768577053,0.0002000033855438,0.0001689413121337,52.82411406315595,3875.765482883962,6421.875,2.866583139798018,12.524573725473818,0.0301778485787834,0.2009485555655009,0.3171790528851358,0.4450015958024012
M05||21||knot,819,M05,21,knot,0,2.545,0.0321590109481444,0.0002000033855438,0.0001643823254991,45.82895126925458,4129.887174710975,7421.875,3.624570814437216,16.68248991540733,0.0274414539385563,0.2267480192478263,0.2827201376507128,0.4574065084847423
M05||22||coupe,820,M05,22,coupe,1,2.425,0.0104544288231981,0.0002000033855438,0.0001623751618833,36.17561426201369,4671.941465866357,7703.125,3.394646521071516,17.824792833000856,0.0238661019067609,0.1813713118426698,0.2415568548740468,0.547937317543956
M05||23||rocks,821,M05,23,rocks,0,2.655,0.0825864050870841,0.0002000033855438,0.0001642343978139,54.02888879278572,3671.9851758929367,6375.0,2.592740264962877,11.890584200681367,0.0374690591302969,0.2245912055785324,0.3481663176028706,0.3828829172390353
M05||24||air,822,M05,24,air,0,2.905,0.0515050280522351,0.0002000033855438,0.0001656034816395,49.8556032983003,3679.842557880531,6203.125,3.112775601752745,13.202911815806624,0.028808278563933,0.2227034982682257,0.3231874534710223,0.4170564966606714
M05||25||galore,823,M05,25,galore,0,2.855,0.0697771440059901,0.0002000033855438,0.0001644193746946,52.55520395009084,4068.6752179840014,7203.125,2.933172179548843,13.4936772364276,0.0250304812129652,0.208131878505995,0.3112669057317555,0.4497190177304774
M05||31||suit,824,M05,31,suit,0,2.47,0.048009401044844,0.0002000033855438,0.000166342296071,49.20647191910136,3280.581835611217,6359.375,2.9922788187270446,12.715729229753968,0.0748217035601919,0.2932823287841873,0.2939120771649085,0.3296684635500759
